player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9
203,0,0,9,0,61,76,6,80,123,6,1,73,96,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,78
204,0,0,7,0,59,153,6,34,169,10,1,65,116,0,0,0,0,0,0,0,200,0,122,0,0,0,0,0,0,51,0,0
205,0,0,7,0,109,51,6,26,27,1,1,86,44,0,0,0,0,0,0,0,200,131,130,0,0,0,0,0,0,1,0,0
206,0,0,3,0,35,30,4,64,45,11,9,42,44,0,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0
207,0,0,3,0,48,62,114,99,62,9,1,128,131,0,0,0,148,198,0,125,0,48,157,0,0,99,55,0,0,0,7,59
208,0,0,4,0,74,54,117,17,41,7,4,144,97,0,0,0,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0
209,0,0,6,0,153,131,113,137,183,1,4,106,99,0,0,0,159,200,117,200,171,183,162,0,0,136,143,73,113,148,90,132
210,0,0,2,0,36,91,15,4,79,75,27,49,64,0,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
211,0,0,3,0,56,31,6,16,40,6,6,91,28,0,0,0,200,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0
212,0,0,7,0,34,48,29,84,87,4,1,25,69,0,0,0,200,0,0,0,149,187,174,0,0,54,0,0,0,62,0,53
213,0,0,9,0,22,15,6,26,1,6,2,33,13,0,0,0,0,0,0,0,127,0,200,0,0,0,0,0,0,0,0,1
214,0,0,1,12,4,74,38,124,33,6,1,18,16,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
215,0,0,1,12,18,79,6,19,16,6,8,29,61,0,200,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
216,0,0,1,12,39,127,11,52,58,10,2,39,37,0,200,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
217,0,0,1,12,51,93,40,35,41,4,6,53,63,0,200,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0
218,0,0,1,12,37,119,12,23,13,8,1,44,40,0,200,0,3,0,0,0,0,0,0,101,0,1,0,0,0,0,0,0
219,0,0,1,12,44,150,13,25,65,10,6,12,65,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
220,0,0,1,12,4,174,21,7,19,3,1,54,12,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
221,0,0,1,11,51,68,6,57,73,11,10,57,50,0,200,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0
222,0,0,1,11,32,120,6,40,10,9,4,46,80,0,200,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
223,0,0,1,12,41,110,14,15,54,7,1,21,56,0,200,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
224,0,0,1,12,28,79,56,58,6,10,8,22,21,0,200,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0
225,0,0,3,0,60,122,67,39,37,1,10,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,1,11,20,99,42,26,63,2,1,57,16,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
227,0,0,1,11,46,113,12,81,19,7,9,28,22,0,200,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0
228,0,0,1,11,40,192,20,15,50,4,1,34,62,0,200,0,30,0,0,0,0,0,0,119,0,13,0,0,0,0,0,0
229,0,0,1,12,24,120,31,13,31,1,1,34,72,0,200,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
230,0,0,1,11,1,119,1,1,10,1,1,1,45,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231,0,0,1,12,51,97,7,97,78,9,5,64,74,0,200,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0
232,0,0,1,12,10,128,6,12,21,3,1,31,57,0,200,0,63,0,0,0,0,0,0,52,0,8,0,0,0,0,0,0
233,0,0,1,12,33,102,74,114,52,4,5,51,30,0,200,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
234,0,0,1,12,21,111,8,53,29,10,6,28,100,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
235,0,0,1,12,1,95,6,1,67,3,1,40,34,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
236,0,0,1,13,1,81,4,19,56,2,1,58,16,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
237,0,0,1,12,36,100,6,2,17,4,10,65,32,0,200,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0
238,0,0,2,0,15,86,1,41,69,120,116,35,102,0,0,200,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0
239,0,0,2,0,41,56,11,47,44,79,111,63,102,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0
240,0,0,3,0,48,28,10,10,12,6,1,71,12,0,0,0,200,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0
241,0,0,6,0,119,87,117,6,27,1,1,147,73,0,0,0,0,190,179,197,0,0,0,0,0,0,119,80,87,0,0,0
242,0,0,5,0,40,145,50,16,143,3,1,122,86,0,0,0,200,0,200,0,0,0,0,0,0,117,0,73,0,0,0,0
243,0,0,4,0,13,88,93,20,129,6,1,90,93,0,0,0,0,200,139,70,36,26,0,0,0,0,1,0,0,0,0,0
244,0,0,6,0,91,84,137,28,79,9,1,99,77,0,0,0,178,155,88,200,0,0,0,0,0,148,72,27,52,0,0,0
245,0,0,4,0,30,39,76,101,82,8,1,48,69,0,0,0,0,200,9,79,0,0,0,0,0,0,1,0,0,0,0,0
246,0,0,7,0,32,106,14,61,129,9,1,18,90,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
247,0,0,4,0,112,135,134,84,151,4,1,124,133,0,0,0,0,200,57,75,0,131,0,0,0,0,121,33,31,0,0,0
248,0,0,9,0,14,127,6,57,154,2,1,23,71,0,0,0,10,0,0,0,154,0,200,0,0,2,0,0,0,52,0,64
249,0,0,7,0,43,90,21,77,84,6,1,49,114,0,0,0,0,0,200,0,196,162,106,0,0,0,0,11,0,80,0,32
250,0,0,7,0,21,113,25,63,111,8,3,20,68,0,0,0,58,0,0,0,200,18,91,0,0,11,0,0,0,64,0,23
251,0,0,3,0,4,54,25,68,42,9,9,54,4,0,0,0,200,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
252,0,0,9,0,3,62,6,30,53,11,1,27,64,0,0,0,31,0,0,0,142,0,200,0,0,3,0,0,0,8,0,1
253,0,0,9,0,38,162,6,118,184,1,2,39,145,0,0,0,142,0,0,0,90,183,200,0,0,50,0,0,0,71,66,151
254,0,0,3,0,62,50,15,38,50,8,1,59,66,0,0,0,200,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0
255,0,0,2,0,8,34,15,1,35,75,91,58,19,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0
256,0,0,7,0,31,44,6,112,98,11,1,41,61,0,0,0,0,0,0,0,200,136,200,0,0,0,0,0,0,117,30,93
257,0,0,8,0,45,46,1,99,94,10,8,71,25,0,0,0,200,0,0,0,200,186,182,0,0,98,0,0,0,88,0,45
258,0,0,6,0,116,156,113,84,164,2,2,116,105,0,0,0,0,128,111,200,99,120,137,0,0,0,74,70,81,53,0,69
259,0,0,1,12,33,87,16,32,20,4,7,68,26,0,198,0,21,0,0,0,0,0,0,102,0,8,0,0,0,0,0,0
260,0,0,1,12,35,106,18,29,38,2,4,34,55,0,200,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
261,0,0,1,12,26,97,20,102,46,3,7,21,28,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
262,0,0,1,12,10,108,28,1,29,3,1,43,4,0,200,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0
263,0,0,1,12,25,126,17,14,18,1,1,22,42,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0
264,0,0,3,0,26,74,1,58,30,11,7,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,1,11,33,140,3,58,59,3,1,36,8,0,200,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
266,0,0,1,11,24,96,17,28,137,11,10,29,19,0,200,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0
267,0,0,3,0,58,57,6,20,11,4,6,41,37,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
268,0,0,1,12,1,111,6,2,44,10,1,45,24,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
269,0,0,3,0,43,79,63,35,26,8,1,37,36,0,193,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
270,0,0,1,12,17,130,19,34,25,1,7,22,78,0,195,0,70,0,0,0,0,0,0,58,0,14,0,0,0,0,0,0
271,0,0,1,11,12,86,17,20,58,3,1,44,45,0,200,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
272,0,0,1,11,28,104,12,27,15,8,3,19,90,0,200,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
273,0,0,1,11,1,153,6,25,25,7,1,49,18,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
274,0,0,1,12,27,138,6,29,105,3,1,38,20,0,200,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
275,0,0,1,11,21,114,29,38,36,4,2,47,10,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
276,0,0,1,11,33,105,93,42,64,7,2,63,35,0,200,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0
277,0,0,1,12,12,113,6,15,99,3,1,48,13,0,200,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
278,0,0,3,0,14,60,1,50,47,10,3,52,34,0,198,0,3,0,0,0,0,0,0,53,0,1,0,0,0,0,0,0
279,0,0,1,12,42,110,12,37,29,3,9,44,44,0,200,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0
280,0,0,1,12,21,96,6,1,58,3,1,28,10,0,200,0,5,0,0,0,0,0,0,60,0,1,0,0,0,0,0,0
281,0,0,1,13,42,79,15,15,65,2,2,47,15,0,200,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
282,0,0,3,0,23,111,5,37,44,4,1,47,33,0,164,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
283,0,0,2,0,1,15,11,1,13,59,87,69,94,0,0,200,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
284,0,0,2,0,1,46,11,37,40,46,22,77,114,0,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
285,0,0,3,0,29,55,3,39,13,11,1,68,38,0,0,0,200,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0
286,0,0,4,0,34,46,109,15,17,8,1,91,97,0,0,0,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287,0,0,5,0,1,79,1,16,154,8,1,119,195,0,0,0,200,37,200,26,73,0,0,0,0,58,0,1,0,0,0,0
288,0,0,6,0,1,24,11,39,130,1,1,3,41,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,1,0,0,0
289,0,0,5,0,69,173,38,18,145,6,1,126,84,0,0,0,136,0,200,0,0,0,0,0,0,97,0,106,0,0,0,0
290,0,0,5,0,97,153,106,54,143,10,1,114,78,0,0,0,0,0,200,0,0,0,0,0,0,0,0,112,0,0,0,0
291,0,0,7,0,31,61,14,69,90,1,1,25,197,0,0,0,0,0,0,0,200,115,81,0,0,0,0,0,0,86,0,27
292,0,0,8,0,67,57,80,135,112,11,1,71,122,0,0,0,0,0,0,48,0,200,0,0,0,0,0,0,0,0,94,0
293,0,0,7,0,14,94,26,103,136,3,1,30,94,0,0,0,0,0,0,0,199,83,200,0,0,0,0,0,0,120,15,106
294,0,0,8,0,27,98,34,93,120,9,1,20,98,0,0,0,0,0,0,0,200,191,125,0,0,0,0,0,0,106,18,56
295,0,0,3,0,149,42,121,122,72,3,8,115,90,0,0,0,0,0,0,0,64,200,106,0,0,0,0,0,0,41,64,51
296,0,0,4,0,108,91,117,80,54,8,4,111,104,0,0,0,0,200,68,13,0,0,0,0,0,0,104,26,4,0,0,0
297,0,0,3,0,19,25,30,6,53,7,1,81,38,0,0,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0
298,0,0,2,0,46,30,15,64,28,39,106,56,19,0,0,200,132,0,0,0,0,0,0,0,43,60,0,0,0,0,0,0
299,0,0,3,0,81,36,15,34,36,10,7,43,38,0,0,0,200,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0
300,0,0,7,0,1,21,6,115,83,8,1,35,90,0,0,0,0,0,0,0,200,48,200,0,0,0,0,0,0,122,13,94
301,0,0,9,0,24,155,14,73,164,6,1,24,62,0,0,0,0,0,0,0,159,103,200,0,0,0,0,0,0,69,0,83
302,0,0,4,0,155,125,175,108,99,6,4,87,92,0,0,0,0,200,0,200,0,0,0,0,0,0,160,0,129,0,0,0
303,0,0,6,0,106,182,86,11,166,4,1,123,69,0,0,0,0,124,200,191,0,0,0,0,0,0,63,137,63,0,0,0
304,0,0,1,13,34,138,4,123,69,3,4,4,40,0,200,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
305,0,0,1,12,36,140,6,26,97,1,1,38,54,0,200,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0
306,0,0,1,12,48,157,63,48,31,9,8,40,66,0,200,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0
307,0,0,1,12,60,123,24,3,18,9,2,36,23,0,200,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0
308,0,0,1,12,29,122,23,18,49,6,1,18,21,0,200,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
309,0,0,1,12,35,104,39,33,32,10,10,54,20,0,200,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0
310,0,0,1,12,31,52,6,1,50,8,1,12,37,0,200,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
311,0,0,1,11,43,107,46,86,49,4,4,30,10,0,200,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
312,0,0,3,0,12,92,6,69,56,6,1,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,3,0,6,140,19,13,28,3,1,29,47,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,0,1,12,46,148,12,29,10,11,1,67,16,0,200,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0
315,0,0,1,11,14,119,6,48,50,10,1,55,59,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0
316,0,0,1,11,1,122,6,1,15,10,1,39,15,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
317,0,0,1,11,11,93,6,30,60,1,6,55,30,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
318,0,0,7,0,5,117,19,67,75,8,1,14,62,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,59,0,0
319,0,0,1,11,36,174,43,58,103,9,2,13,17,0,200,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
320,0,0,1,12,1,120,6,1,18,10,1,57,39,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
321,0,0,1,11,20,110,90,12,30,2,1,63,21,0,200,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
322,0,0,1,12,55,81,32,4,36,1,1,28,41,0,200,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
323,0,0,1,12,33,135,22,28,111,2,1,17,19,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
324,0,0,1,12,36,104,6,16,54,4,6,46,17,0,200,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0
325,0,0,1,12,10,55,6,14,27,3,1,30,12,0,200,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
326,0,0,1,12,18,109,14,1,15,11,1,57,54,0,200,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
327,0,0,1,12,35,100,37,18,8,1,3,67,28,0,200,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0
328,0,0,2,0,36,46,12,6,30,127,94,53,15,0,0,200,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0
329,0,0,2,0,1,79,3,1,61,120,108,29,116,0,0,200,49,0,0,0,0,0,0,0,116,5,0,0,0,0,0,0
330,0,0,3,0,36,27,49,10,3,4,1,24,18,0,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0
331,0,0,4,0,83,42,81,22,30,7,4,94,101,0,0,0,0,200,0,170,0,0,0,0,0,0,61,0,6,0,0,0
332,0,0,6,0,108,164,80,35,134,6,1,116,80,0,0,0,0,200,200,200,0,0,40,0,0,0,98,123,63,0,0,0
333,0,0,6,0,76,87,58,88,81,1,7,62,112,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,1,0,1,0
334,0,0,4,0,123,99,104,82,103,6,1,121,50,0,0,0,117,159,81,200,0,0,0,0,0,90,93,37,82,0,0,0
335,0,0,5,0,60,156,72,27,120,3,1,109,141,0,0,0,0,7,200,15,0,0,0,0,0,0,2,90,0,0,0,0
336,0,0,7,0,18,92,24,55,137,4,1,38,76,0,0,0,0,0,0,0,200,0,176,0,0,0,0,0,0,62,0,49
337,0,0,8,0,1,108,6,1,1,7,1,23,1,0,0,0,0,0,0,0,128,120,200,0,0,0,0,0,0,0,0,1
338,0,0,9,0,33,94,6,4,49,4,7,40,78,0,0,0,0,0,0,0,66,0,200,0,0,0,0,0,0,0,0,1
339,0,0,7,0,49,76,37,64,82,6,1,53,74,0,0,0,0,0,0,0,200,0,115,0,0,0,0,0,0,59,0,23
340,0,0,7,0,2,9,1,15,65,6,1,21,76,0,0,0,113,0,0,0,200,0,13,0,0,8,0,0,0,1,0,0
341,0,0,3,0,86,151,68,37,126,1,3,101,84,0,0,0,200,118,196,139,0,0,0,0,0,166,41,95,22,0,0,0
342,0,0,7,0,25,122,6,7,124,10,1,45,30,0,0,0,0,0,0,0,200,116,200,0,0,0,0,0,0,1,0,1
343,0,0,2,0,48,83,35,14,77,132,111,32,83,0,0,200,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0
344,0,0,4,0,34,15,115,35,28,8,1,71,91,0,0,0,0,200,0,57,0,0,0,0,0,0,1,0,0,0,0,0
345,0,0,9,0,22,115,6,96,164,3,1,15,90,0,0,0,0,0,0,0,136,0,200,0,0,0,0,0,0,81,0,111
346,0,0,7,0,37,105,57,116,156,1,1,52,100,0,0,0,0,0,158,0,184,200,163,0,0,0,0,7,0,130,61,105
347,0,0,3,0,52,69,43,45,56,4,6,54,54,0,0,0,200,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0
348,0,0,4,0,73,62,75,36,63,10,3,163,116,0,0,0,0,200,0,71,0,0,0,0,0,0,75,0,0,0,0,0
349,0,0,1,12,1,104,1,1,15,1,1,48,22,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
350,0,0,1,12,25,42,23,25,40,9,1,62,27,0,200,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0
351,0,0,1,12,16,117,18,39,13,6,1,17,67,0,200,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
352,0,0,1,12,16,61,6,32,68,3,4,45,36,0,200,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
353,0,0,1,12,32,77,12,45,28,1,1,44,94,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
354,0,0,1,11,49,147,31,38,45,8,4,39,18,0,200,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0
355,0,0,1,12,47,101,10,14,15,8,1,35,30,0,200,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0
356,0,0,1,12,21,119,14,14,98,9,1,25,17,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
357,0,0,1,12,38,88,23,30,19,2,1,52,40,0,200,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
358,0,0,1,12,4,78,15,4,24,3,1,42,16,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
359,0,0,3,0,12,73,14,20,45,8,1,14,26,0,152,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
360,0,0,3,0,35,105,32,44,73,1,2,65,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,1,11,26,88,17,13,91,3,1,51,51,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
362,0,0,1,11,1,110,11,16,26,2,1,22,25,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
363,0,0,1,12,1,82,12,1,19,7,1,33,29,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
364,0,0,1,11,1,119,2,19,36,1,1,4,14,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
365,0,0,1,11,1,112,21,21,14,9,1,34,19,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
366,0,0,1,12,25,120,6,31,45,8,1,31,41,0,200,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
367,0,0,3,0,3,178,6,17,79,6,2,23,48,0,176,0,159,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
368,0,0,1,12,15,124,46,13,89,3,1,67,43,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
369,0,0,1,12,54,128,13,15,19,8,1,35,50,0,200,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0
370,0,0,1,12,35,74,6,40,19,6,8,39,29,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
371,0,0,1,12,50,78,10,51,86,3,7,57,47,0,200,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
372,0,0,1,13,24,44,2,66,10,1,1,47,32,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
373,0,0,2,0,43,109,75,12,104,52,56,27,95,0,0,200,120,0,0,0,0,0,0,0,22,41,0,0,0,0,0,0
374,0,0,2,0,66,76,85,52,57,93,118,95,96,0,0,200,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0
375,0,0,3,0,1,1,1,24,30,10,1,1,46,0,0,0,200,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
376,0,0,4,0,99,67,138,101,28,3,1,100,97,0,0,0,180,200,0,140,0,139,0,0,0,134,99,0,42,0,12,0
377,0,0,5,0,53,145,45,28,191,17,24,112,112,0,0,0,0,0,200,0,0,0,153,0,0,0,0,76,0,0,0,0
378,0,0,6,0,131,126,152,27,133,4,9,105,126,0,0,0,0,85,116,200,98,0,122,0,0,0,58,67,103,0,0,0
379,0,0,4,0,94,188,80,66,188,4,3,103,85,0,0,0,0,200,193,118,87,0,168,0,0,0,83,124,27,38,0,76
380,0,0,5,0,75,94,18,41,104,6,1,49,116,0,0,0,65,0,200,0,128,0,45,0,0,35,0,27,0,28,0,7
381,0,0,7,0,24,40,15,77,93,3,1,35,80,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,13,0,0
382,0,0,8,0,37,59,51,139,98,10,1,41,146,0,0,0,0,0,0,0,0,200,98,0,0,0,0,0,0,0,103,66
383,0,0,9,0,12,125,6,46,182,6,1,45,146,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,77
384,0,0,7,0,1,19,6,39,79,7,1,12,86,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,31,0,0
385,0,0,7,0,17,15,11,1,1,3,2,18,30,0,0,0,0,0,0,0,200,0,43,0,0,0,0,0,0,1,0,0
386,0,0,7,0,28,73,15,30,110,4,1,32,104,0,0,0,0,0,0,0,200,0,87,0,0,0,0,0,0,30,0,0
387,0,0,8,0,36,96,38,101,118,3,2,25,78,0,0,0,0,0,0,0,170,200,180,0,0,0,0,0,0,95,30,84
388,0,0,9,0,13,121,6,51,188,9,1,20,166,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,83,0,88
389,0,0,2,0,40,140,4,26,128,141,79,29,35,0,0,200,72,0,0,0,0,0,0,0,109,22,0,0,0,0,0,0
390,0,0,4,0,68,111,123,51,157,11,1,184,107,0,0,0,0,200,60,198,0,0,0,0,0,0,98,27,0,0,0,0
391,0,0,4,0,50,43,68,77,148,4,5,57,106,0,0,0,0,200,162,3,173,172,120,0,0,0,16,0,0,82,0,52
392,0,0,9,0,6,120,14,90,165,7,1,17,108,0,0,0,0,0,0,0,199,175,200,0,0,0,0,0,0,114,16,108
393,0,0,5,0,76,130,65,53,121,8,1,92,76,0,0,0,0,110,200,150,0,0,127,0,0,0,30,74,0,0,0,29
394,0,0,1,11,46,78,37,29,106,11,1,51,3,0,200,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
395,0,0,1,11,24,84,3,37,12,1,1,40,44,0,200,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
396,0,0,1,12,31,106,6,12,18,1,3,32,35,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
397,0,0,3,0,26,127,6,40,82,8,6,30,15,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
398,0,0,1,12,18,129,13,38,30,8,1,10,11,0,200,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
399,0,0,3,0,8,96,11,34,194,2,1,33,54,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
400,0,0,1,12,36,68,25,1,26,1,8,42,12,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
401,0,0,1,12,62,122,6,11,32,9,1,24,28,0,200,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0
402,0,0,1,12,36,85,6,9,20,8,1,21,27,0,200,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0
403,0,0,1,12,2,100,27,88,75,7,1,63,29,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
404,0,0,3,0,38,136,27,83,46,6,4,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,3,0,32,86,1,42,30,6,4,41,35,0,0,0,53,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
406,0,0,1,11,31,112,96,47,33,4,1,68,43,0,200,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0
407,0,0,1,12,21,169,6,27,28,2,1,60,14,0,200,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
408,0,0,1,12,29,102,6,48,22,3,4,43,32,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
409,0,0,1,12,1,86,6,1,9,9,1,60,53,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
